OBJECTID,REACHCODE,REACHRESOL,SOURCE_ORI,SOURCE_FEA,FEATUREDET,Measure,EventType,FLComID,AGENCY_CD,STATION_NM,STATE_CD,STATE,DASqMi,DASqKm,LatSite,LonSite,Active,ActiveDate,GagesII,AREA,PERIMETER,PHYSIODD_,PHYSIODD_I,FCODE,FENCODE,DIVISION,PROVINCE,SECTION,PROVCODE
7129,"04140102000025",Medium,"USGS, Water Resources Division","04249050",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04249050,40.570099999999996,StreamGage,"21625565",USGS,CATFISH CREEK AT NEW HAVEN NY,"36",NY,31.699999999999999,82.102999999999994,43.483333299999998,-76.325833299999999,"1","20151006",,25.576,70.500,"60","97","121",12a,INTERIOR PLAINS,CENTRAL LOWLAND,EASTERN LAKE,"12"
7161,"04020104000121",Medium,"USGS, Water Resources Division","04040500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04040500,88.540199999999999,StreamGage,"11930606",USGS,"STURGEON RIVER NEAR SIDNAW, MI","26",MI,171.000000000000000,442.889999999999986,46.584105889999996,-88.575969700000002,"1","20151006",Ref,12.770,26.727,"12","79","10","1",LAURENTIAN UPLAND,SUPERIOR UPLAND,PS1,"1"
7173,"04140201003275",Medium,"USGS, Water Resources Division","04237411",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04237411,5.844470000000000,StreamGage,"21975083",USGS,"SENECA RIVER, MOUTH OF STATE DITCH, NR JORDAN NY","36",NY,3093.000000000000000,8010.869999999999891,43.115066880000001,-76.438824900000000,"1","20151006",,25.576,70.500,"60","97","121",12a,INTERIOR PLAINS,CENTRAL LOWLAND,EASTERN LAKE,"12"
7196,"04140201000380",Medium,"USGS, Water Resources Division","04235440",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04235440,90.560559999999995,StreamGage,"21977249",USGS,"OWASCO OUTLET AT GENESEE ST., AUBURN NY","36",NY,204.000000000000000,528.360000000000014,42.932222199999998,-76.564999999999998,"1","20151006",,25.576,70.500,"60","97","121",12a,INTERIOR PLAINS,CENTRAL LOWLAND,EASTERN LAKE,"12"
7240,"04030202000445",Medium,"USGS, Water Resources Division","04081000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04081000,83.461720000000000,StreamGage,"9034417",USGS,"WAUPACA RIVER NEAR WAUPACA, WI","55",WI,265.000000000000000,686.350000000000023,44.329166669999999,-88.995833300000001,"1","20151006",Non-ref,25.576,70.500,"60","97","121",12a,INTERIOR PLAINS,CENTRAL LOWLAND,EASTERN LAKE,"12"
7245,"04140101000060",Medium,"USGS, Water Resources Division","04232034",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04232034,52.559150000000002,StreamGage,"21633619",USGS,IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY,"36",NY,39.200000000000003,101.528000000000006,43.027777780000001,-77.478055600000005,"1","20151006",Non-ref,25.576,70.500,"60","97","121",12a,INTERIOR PLAINS,CENTRAL LOWLAND,EASTERN LAKE,"12"
7251,"04070007000073",Medium,"USGS, Water Resources Division","04136500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04136500,92.266419999999997,StreamGage,"12952800",USGS,"AU SABLE RIVER AT MIO, MI","26",MI,1361.000000000000000,3524.989999999999782,44.660013849999999,-84.131116700000007,"1","20151006",Non-ref,25.576,70.500,"60","97","121",12a,INTERIOR PLAINS,CENTRAL LOWLAND,EASTERN LAKE,"12"
7271,"04020102000004",Medium,"USGS, Water Resources Division","04040000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04040000,57.060360000000003,StreamGage,"11947215",USGS,"ONTONAGON RIVER NEAR ROCKLAND, MI","26",MI,1340.000000000000000,3470.599999999999909,46.720774200000001,-89.207086000000004,"1","20151006",Non-ref,12.770,26.727,"12","79","10","1",LAURENTIAN UPLAND,SUPERIOR UPLAND,PS1,"1"
7273,"04140201000111",Medium,"USGS, Water Resources Division","04234200",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04234200,32.090760000000003,StreamGage,"21981079",USGS,MUD CREEK AT EAST VICTOR NY,"36",NY,64.200000000000003,166.277999999999992,42.974444439999999,-77.382499999999993,"1","20151006",,25.576,70.500,"60","97","121",12a,INTERIOR PLAINS,CENTRAL LOWLAND,EASTERN LAKE,"12"
7291,"04140203000132",Medium,"USGS, Water Resources Division","04249000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04249000,11.076320000000001,StreamGage,"21972746",USGS,"OSWEGO RIVER AT LOCK 7, OSWEGO NY","36",NY,5100.000000000000000,13209.000000000000000,43.451666670000002,-76.505277780000000,"1","20151006",Non-ref,25.576,70.500,"60","97","121",12a,INTERIOR PLAINS,CENTRAL LOWLAND,EASTERN LAKE,"12"
7297,"04020105000091",Medium,"USGS, Water Resources Division","04043238",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04043238,11.410069999999999,StreamGage,"12025490",USGS,"SALMON TROUT RIVER NEAR BIG BAY, MI","26",MI,6.740000000000000,17.456600000000002,46.782148180000000,-87.877629900000002,"1","20151006",Ref,12.770,26.727,"12","79","10","1",LAURENTIAN UPLAND,SUPERIOR UPLAND,PS1,"1"
7299,"04130003001185",Medium,"USGS, Water Resources Division","04230500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04230500,8.452180000000000,StreamGage,"15537859",USGS,OATKA CREEK AT GARBUTT NY,"36",NY,200.000000000000000,518.000000000000000,43.009999999999998,-77.791388889999993,"1","20151006",Non-ref,25.576,70.500,"60","97","121",12a,INTERIOR PLAINS,CENTRAL LOWLAND,EASTERN LAKE,"12"
7312,"04140202000065",Medium,"USGS, Water Resources Division","04244000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04244000,9.754560000000000,StreamGage,"22024300",USGS,CHITTENANGO CREEK NEAR CHITTENANGO NY,"36",NY,66.299999999999997,171.717000000000013,43.023055560000003,-75.858611100000005,"1","20151006",,7.840,23.260,"148","165","83",8c,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,SOUTHERN NEW YORK,"8"
7313,"04140201003316",Medium,"USGS, Water Resources Division","04240010",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04240010,5.433910000000000,StreamGage,"21991043",USGS,"ONONDAGA CREEK AT SPENCER STREET, SYRACUSE NY","36",NY,110.000000000000000,284.899999999999977,43.057499999999997,-76.162499999999994,"1","20151006",Non-ref,7.840,23.260,"148","165","83",8c,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,SOUTHERN NEW YORK,"8"
7314,"04080204000694",Medium,"USGS, Water Resources Division","04146000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04146000,70.536130000000000,StreamGage,"13016527",USGS,"FARMERS CREEK NEAR LAPEER, MI","26",MI,55.299999999999997,143.227000000000004,43.044749400000001,-83.337167789999995,"1","20151006",Non-ref,25.576,70.500,"60","97","121",12a,INTERIOR PLAINS,CENTRAL LOWLAND,EASTERN LAKE,"12"
7321,"04150101001985",Medium,"USGS, Water Resources Division","04260500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04260500,7.958970000000000,StreamGage,"15514728",USGS,BLACK RIVER AT WATERTOWN NY,"36",NY,1864.000000000000000,4827.760000000000218,43.985555560000002,-75.924722200000005,"1","20151006",Non-ref,25.576,70.500,"60","97","121",12a,INTERIOR PLAINS,CENTRAL LOWLAND,EASTERN LAKE,"12"
7328,"04150101000157",Medium,"USGS, Water Resources Division","04254500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04254500,61.456780000000002,StreamGage,"15515120",USGS,MOOSE RIVER AT MCKEEVER NY,"36",NY,363.000000000000000,940.169999999999959,43.610277779999997,-75.110555599999998,"1","20151006",Ref,2.921,6.967,"100","127","100","10",APPALACHIAN HIGHLANDS,ADIRONDACK,PS6,"10"
7370,"05140206000032",Medium,"USGS, Water Resources Division","03612500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03612500,37.382649999999998,StreamGage,"1841401",USGS,"OHIO RIVER AT DAM 53 NEAR GRAND CHAIN, IL","17",IL,203100.000000000000000,526029.000000000000000,37.203107600000003,-89.041736999999998,"1","20151006",,28.964,40.279,"295","314","34",3d,ATLANTIC PLAIN,COASTAL PLAIN,EAST GULF COASTAL PLAIN,"3"
7375,"04030108000072",Medium,"USGS, Water Resources Division","04065106",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04065106,72.996639999999999,StreamGage,"6841809",USGS,"MENOMINEE RIVER AT NIAGARA, WI","55",WI,2470.000000000000000,6397.300000000000182,45.767777780000003,-87.980555600000002,"1","20151006",Non-ref,12.770,26.727,"12","79","10","1",LAURENTIAN UPLAND,SUPERIOR UPLAND,PS1,"1"
7396,"04030108000048",Medium,"USGS, Water Resources Division","04066800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04066800,16.787299999999998,StreamGage,"6848543",USGS,"MENOMINEE RIVER AT KOSS, MI","26",MI,3700.000000000000000,9583.000000000000000,45.387195169999998,-87.702058500000007,"1","20151006",Non-ref,25.576,70.500,"60","97","121",12a,INTERIOR PLAINS,CENTRAL LOWLAND,EASTERN LAKE,"12"
7421,"04010201000205",Medium,"USGS, Water Resources Division","04020000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04020000,47.319470000000003,StreamGage,"1771360",USGS,"SWAN RIVER NEAR TOIVOLA, MINN.","27",MN,254.000000000000000,657.860000000000014,47.250491689999997,-92.810192799999996,"1","20151006",,12.770,26.727,"12","79","10","1",LAURENTIAN UPLAND,SUPERIOR UPLAND,PS1,"1"
7462,"05110002000277",Medium,"USGS, Water Resources Division","03313000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03313000,44.571860000000001,StreamGage,"4036902",USGS,"BARREN RIVER NEAR FINNEY, KY","21",KY,942.000000000000000,2439.780000000000200,36.895046340000000,-86.133873100000002,"1","20151006",Non-ref,10.877,21.605,"237","280","111",11a,INTERIOR PLAINS,INTERIOR LOW PLATEAUS,HIGHLAND RIM,"11"
7472,"04030110000004",Medium,"USGS, Water Resources Division","04059000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04059000,81.860879999999995,StreamGage,"11962300",USGS,"ESCANABA RIVER AT CORNELL, MI","26",MI,870.000000000000000,2253.300000000000182,45.908572700000001,-87.213748199999998,"1","20151006",Non-ref,25.576,70.500,"60","97","121",12a,INTERIOR PLAINS,CENTRAL LOWLAND,EASTERN LAKE,"12"
7483,"04020105000045",Medium,"USGS, Water Resources Division","04043150",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04043150,5.702320000000000,StreamGage,"12027144",USGS,"SILVER RIVER NEAR L'ANSE, MI","26",MI,64.700000000000003,167.573000000000008,46.804096979999997,-88.317072400000001,"1","20151006",Ref,12.770,26.727,"12","79","10","1",LAURENTIAN UPLAND,SUPERIOR UPLAND,PS1,"1"
7488,"04030202000126",Medium,"USGS, Water Resources Division","04074950",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04074950,36.152990000000003,StreamGage,"9027875",USGS,"WOLF RIVER AT LANGLADE, WI","55",WI,463.000000000000000,1199.170000000000073,45.189970260000003,-88.733439799999999,"1","20151006",Ref,12.770,26.727,"12","79","10","1",LAURENTIAN UPLAND,SUPERIOR UPLAND,PS1,"1"
7489,"05130104000236",Medium,"USGS, Water Resources Division","03408500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03408500,96.078760000000003,StreamGage,"12154450",USGS,"NEW RIVER AT NEW RIVER, TN","47",TN,382.000000000000000,989.379999999999995,36.385516699999997,-84.554717400000001,"1","20151006",Ref,4.107,15.162,"278","303","86",8f,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,CUMBERLAND PLATEAU,"8"
7499,"04070004000028",Medium,"USGS, Water Resources Division","04127997",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04127997,91.941609999999997,StreamGage,"12502977",USGS,"STURGEON RIVER AT WOLVERINE, MI","26",MI,192.000000000000000,497.279999999999973,45.274457460000001,-84.600031500000000,"1","20151006",Ref,25.576,70.500,"60","97","121",12a,INTERIOR PLAINS,CENTRAL LOWLAND,EASTERN LAKE,"12"
7509,"04030108000121",Medium,"USGS, Water Resources Division","04064500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04064500,94.909040000000005,StreamGage,"6843293",USGS,"PINE RIVER BELOW PINE R POWERPLANT NR FLORENCE, WI","55",WI,533.000000000000000,1380.470000000000027,45.837222199999999,-88.225277800000001,"1","20151006",Non-ref,12.770,26.727,"12","79","10","1",LAURENTIAN UPLAND,SUPERIOR UPLAND,PS1,"1"
7546,"04030110000336",Medium,"USGS, Water Resources Division","04057800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04057800,94.928150000000002,StreamGage,"11959338",USGS,"MIDDLE BRANCH ESCANABA RIVER AT HUMBOLDT, MI","26",MI,46.000000000000000,119.140000000000001,46.499102669999999,-87.886523800000006,"1","20151006",Ref,12.770,26.727,"12","79","10","1",LAURENTIAN UPLAND,SUPERIOR UPLAND,PS1,"1"
7568,"05130202000138",Medium,"USGS, Water Resources Division","03431300",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03431300,75.061080000000004,StreamGage,"18408484",USGS,"BROWNS CREEK AT STATE FAIRGROUNDS AT NASHVILLE, TN","47",TN,11.800000000000001,30.562000000000001,36.129985470000001,-86.761048599999995,"1","20151006",Non-ref,0.973,4.200,"304","26","113",11c,INTERIOR PLAINS,INTERIOR LOW PLATEAUS,NASHVILLE BASIN,"11"
7569,"04150304000031",Medium,"USGS, Water Resources Division","04265100",http://waterdata.usgs.gov/nwis/nwisman/?site_no=04265100,90.262500000000003,StreamGage,"15478635",USGS,ELM CREEK NEAR HERMON NY,"36",NY,32.600000000000001,84.433999999999997,44.437500000000000,-75.213333300000002,"1","20151006",,2.921,6.967,"100","127","100","10",APPALACHIAN HIGHLANDS,ADIRONDACK,PS6,"10"
7588,"05130205000438",Medium,"USGS, Water Resources Division","03437480",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03437480,57.314140000000002,StreamGage,"11879856",USGS,"S FK LITTLE RIVER AT HWY 68/80 NR HOPKINSVILLE, KY","21",KY,18.760000000000002,48.588400000000000,36.849766400000000,-87.352226900000005,"1","20151006",,10.877,21.605,"237","280","111",11a,INTERIOR PLAINS,INTERIOR LOW PLATEAUS,HIGHLAND RIM,"11"
7603,"05130202000049",Medium,"USGS, Water Resources Division","03431599",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03431599,97.292649999999995,StreamGage,"18408070",USGS,"WHITES CREEK NEAR BORDEAUX, TN","47",TN,51.299999999999997,132.866999999999990,36.217618999999999,-86.820229699999999,"1","20151006",Non-ref,0.973,4.200,"304","26","113",11c,INTERIOR PLAINS,INTERIOR LOW PLATEAUS,NASHVILLE BASIN,"11"
7607,"05110001000378",Medium,"USGS, Water Resources Division","03305000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03305000,85.243359999999996,StreamGage,"3999576",USGS,"GREEN RIVER NEAR MCKINNEY, KY","21",KY,22.399999999999999,58.015999999999998,37.422021270000002,-84.750224299999999,"1","20151006",Non-ref,10.877,21.605,"237","280","111",11a,INTERIOR PLAINS,INTERIOR LOW PLATEAUS,HIGHLAND RIM,"11"
7616,"05140203000005",Medium,"USGS, Water Resources Division","03399800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03399800,7.909790000000000,StreamGage,"11870220",USGS,"OHIO RIVER AT SMITHLAND DAM, SMITHLAND, KY","17",IL,144000.000000000000000,372960.000000000000000,37.158388799999997,-88.426150399999997,"1","20151006",,10.877,21.605,"237","280","111",11a,INTERIOR PLAINS,INTERIOR LOW PLATEAUS,HIGHLAND RIM,"11"
7637,"05140102000288",Medium,"USGS, Water Resources Division","03302050",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03302050,30.700659999999999,StreamGage,"10264274",USGS,"BRIER CREEK AT PENDELTON ROAD NEAR LOUISVILLE, KY","21",KY,4.000000000000000,10.359999999999999,38.047847599999997,-85.857184799999999,"1","20151006",Ref,10.877,21.605,"237","280","111",11a,INTERIOR PLAINS,INTERIOR LOW PLATEAUS,HIGHLAND RIM,"11"
7699,"05120113000105",Medium,"USGS, Water Resources Division","03378000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03378000,13.708110000000000,StreamGage,"10381971",USGS,"BONPAS CREEK AT BROWNS, IL","17",IL,228.000000000000000,590.519999999999982,38.386437200000003,-87.975588400000007,"1","20151006",Non-ref,24.469,28.802,"150","209","124",12d,INTERIOR PLAINS,CENTRAL LOWLAND,TILL PLAINS,"12"
7705,"05130205000431",Medium,"USGS, Water Resources Division","03437500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03437500,36.985180000000000,StreamGage,"11879918",USGS,"SOUTH FORK LITTLE RIVER AT HOPKINSVILLE, KY","21",KY,46.500000000000000,120.435000000000002,36.839489899999997,-87.481397000000001,"1","20151006",,10.877,21.605,"237","280","111",11a,INTERIOR PLAINS,INTERIOR LOW PLATEAUS,HIGHLAND RIM,"11"
7710,"05130104001316",Medium,"USGS, Water Resources Division","03410210",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03410210,81.488370000000003,StreamGage,"12154474",USGS,"SOUTH FK CUMBERLAND RIVER AT LEATHERWOOD FORD, TN","47",TN,806.000000000000000,2087.539999999999964,36.477381080000001,-84.669367600000001,"1","20151006",Ref,4.107,15.162,"278","303","86",8f,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,CUMBERLAND PLATEAU,"8"
7728,"05110002000106",Medium,"USGS, Water Resources Division","03313700",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03313700,81.359499999999997,StreamGage,"4036998",USGS,"WEST FORK DRAKES CREEK NEAR FRANKLIN, KY","21",KY,110.000000000000000,284.899999999999977,36.723373799999997,-86.552217499999998,"1","20151006",Non-ref,10.877,21.605,"237","280","111",11a,INTERIOR PLAINS,INTERIOR LOW PLATEAUS,HIGHLAND RIM,"11"
7732,"05130205020662",Medium,"USGS, Water Resources Division","03435000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03435000,75.240459999999999,StreamGage,"11884820",USGS,"CUMBERLAND RIVER BELOW CHEATHAM DAM, TN","47",TN,14163.000000000000000,36682.169999999998254,36.322902980000002,-87.228264499999995,"1","20151006",Non-ref,10.877,21.605,"237","280","111",11a,INTERIOR PLAINS,INTERIOR LOW PLATEAUS,HIGHLAND RIM,"11"
7735,"05140206000870",Medium,"USGS, Water Resources Division","03611260",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03611260,15.389730000000000,StreamGage,"1839899",USGS,"MASSAC CREEK NEAR PADUCAH, KY","21",KY,14.600000000000000,37.814000000000000,37.041444040000002,-88.710885200000007,"1","20151006",Non-ref,28.964,40.279,"295","314","34",3d,ATLANTIC PLAIN,COASTAL PLAIN,EAST GULF COASTAL PLAIN,"3"
7738,"05130201001156",Medium,"USGS, Water Resources Division","03425400",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03425400,70.719589999999997,StreamGage,"18415905",USGS,"CUMBERLAND RIVER AT HUNTERS POINT, TN","47",TN,11107.000000000000000,28767.130000000001019,36.299217499999997,-86.263601800000004,"1","20151006",,0.973,4.200,"304","26","113",11c,INTERIOR PLAINS,INTERIOR LOW PLATEAUS,NASHVILLE BASIN,"11"
7784,"05130202000086",Medium,"USGS, Water Resources Division","03431800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03431800,98.789699999999996,StreamGage,"18409192",USGS,"SYCAMORE CREEK NEAR ASHLAND CITY, TN","47",TN,97.200000000000003,251.747999999999990,36.320021799999999,-87.051194300000006,"1","20151006",Ref,10.877,21.605,"237","280","111",11a,INTERIOR PLAINS,INTERIOR LOW PLATEAUS,HIGHLAND RIM,"11"
7794,"05130202000026",Medium,"USGS, Water Resources Division","03431000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03431000,19.818709999999999,StreamGage,"18408486",USGS,"MILL CREEK NEAR ANTIOCH, TN","47",TN,64.000000000000000,165.759999999999991,36.081598270000001,-86.680733300000000,"1","20151006",Non-ref,0.973,4.200,"304","26","113",11c,INTERIOR PLAINS,INTERIOR LOW PLATEAUS,NASHVILLE BASIN,"11"
7803,"05130101000703",Medium,"USGS, Water Resources Division","03403910",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03403910,56.641140000000000,StreamGage,"10191314",USGS,"CLEAR FORK AT SAXTON, KY","21",KY,331.000000000000000,857.289999999999964,36.633971050000000,-84.111596899999995,"1","20151006",Ref,0.585,5.967,"293","306","87",8g,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,CUMBERLAND MOUNTAIN,"8"
7805,"05130101000634",Medium,"USGS, Water Resources Division","03404820",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03404820,1.572800000000000,StreamGage,"10191946",USGS,"LAUREL RIVER AT MUNICIPAL DAM NEAR CORBIN, KY","21",KY,140.000000000000000,362.600000000000023,36.970365049999998,-84.119654299999993,"1","20151006",Non-ref,4.107,15.162,"278","303","86",8f,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,CUMBERLAND PLATEAU,"8"
7817,"05100205000126",Medium,"USGS, Water Resources Division","03284500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03284500,63.059460000000001,StreamGage,"1827842",USGS,"KENTUCKY RIVER AT LOCK 8 NEAR CAMP NELSON, KY","21",KY,4414.000000000000000,11432.260000000000218,37.745357149999997,-84.586607400000005,"1","20151006",Non-ref,2.757,7.709,"240","21","112",11b,INTERIOR PLAINS,INTERIOR LOW PLATEAUS,LEXINGTON PLAIN,"11"
7831,"05100202000007",Medium,"USGS, Water Resources Division","03281000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=03281000,44.663409999999999,StreamGage,"486782",USGS,"MIDDLE FORK KENTUCKY RIVER AT TALLEGA, KY","21",KY,537.000000000000000,1390.829999999999927,37.555087680000000,-83.593799300000001,"1","20151006",Non-ref,4.107,15.162,"278","303","86",8f,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,CUMBERLAND PLATEAU,"8"
